ACCx angle,ACCy angle,GRYx Angle,GRYy Angle,GRYz Angle,CFangleX Angle,CFangleY Angle,kalmanX,kalmanY
203.19859224049415,183.16728881776552,51.65787524800002,141.54000000000005,-53.76000000000015,202.1600431268123,183.51828811025172,203.19400292187356,183.16730426863543
204.77514230907593,182.9414665486056,51.938624570000016,142.10000000000005,-53.90000000000015,203.84140236497046,183.39619517326406,204.77651407186164,182.9415371924619
199.65382575477474,183.1424973334757,52.114092896250014,142.66000000000005,-54.04000000000015,201.39904372935302,183.46797646939103,199.65530977384748,183.14239974356346
199.65382575477474,183.15484442129983,52.50012321400001,143.57000000000005,-54.39000000000015,200.50632507170604,183.64409724053633,199.65270863520308,183.15496627579617
213.69006934198563,182.71555277600677,52.81596620125001,144.20000000000005,-54.53000000000015,208.5429088287738,183.3389705618186,213.68694855844436,182.71558971099893
206.5650529325332,182.71555277600677,53.131809188500014,145.18000000000004,-54.74000000000015,207.48253248592943,183.35691989033148,206.56972906294095,182.71553278852852
205.01689522039848,183.3930126276206,53.41255851050001,145.95000000000005,-54.95000000000015,206.11544985541087,183.68657553270498,205.01563224113227,183.3928201190955
203.19859224049415,183.17983167658443,53.658214167250016,146.79000000000005,-55.09000000000015,204.46359754916085,183.71852921903263,203.1986538534036,183.18003984073414
203.19859224049415,183.16728881776552,53.97405715450002,147.42000000000004,-54.95000000000015,203.8309315588608,183.63978497827236,203.19822055944192,183.1671996335308
204.77514230907593,182.9414665486056,54.254806476500015,148.54000000000005,-55.09000000000015,204.50975773778987,183.6687939204723,204.77480716015907,182.94161514367102
206.5650529325332,183.16728881776552,54.360087472250015,149.31000000000006,-55.440000000000154,205.7850472529359,183.67589085884825,206.56497535472184,183.16712077468677
201.8014112013241,183.3930126276206,54.570649463750016,150.22000000000006,-55.860000000000156,203.47909041856883,183.87016392011168,201.8027815200921,183.39304299739808
203.19859224049415,183.16728881776552,54.781211455250016,150.99000000000007,-56.14000000000016,203.39501630832402,183.756438858704,203.19732574139007,183.16735194145414
204.77514230907593,182.9414665486056,55.13214810775002,151.55000000000007,-56.42000000000016,204.36346656977517,183.49145547264496,204.77514603388286,182.9414236912607
206.5650529325332,183.17983167658443,55.51817842550002,152.39000000000007,-56.77000000000016,205.83883051453,183.64048119500865,206.56501763608028,183.1797953697776
204.77514230907593,182.9414665486056,55.90420874325002,153.09000000000006,-56.84000000000016,205.35502971835757,183.50107240716682,204.77584834289013,182.9415332750864
200.55604692397225,183.61863104059364,56.22005173050002,153.93000000000006,-56.98000000000016,202.6019772366264,183.9076075872229,200.5565006102292,183.61847913861996
208.30075753621216,182.9414665486056,56.57098838300002,154.56000000000006,-57.12000000000016,206.16162007737785,183.5799229640525,208.2984502345589,182.94168886029135
205.01689522039848,183.3930126276206,56.711363044000024,155.40000000000006,-57.54000000000016,205.53093502759023,183.80377676219337,205.01898329952863,183.3928350794648
212.7352280799989,183.16728881776552,57.06229969650003,156.38000000000005,-57.820000000000164,209.99388552003543,183.81388399553666,212.73316862123932,183.16744495232044
197.35402631343834,183.562456143692,57.30795535325003,157.01000000000005,-58.030000000000165,202.50823225877718,183.91502728442987,197.35834880538184,183.56227302287934
210.25643895035506,182.71555277600677,57.48342367950003,157.57000000000005,-58.310000000000166,207.2273436042239,183.419342579376,210.25114672456675,182.71577156952344
204.77514230907593,182.92990619520597,57.72907933625003,158.34000000000006,-58.73000000000017,205.85428508983512,183.433680748874,204.77857384141285,182.92974812766144
211.60750404455644,182.96486286405354,58.04492232350003,159.32000000000005,-58.80000000000017,209.4325536575679,183.54439001798173,211.60525121063966,182.96493494363526
206.5650529325332,183.16728881776552,58.25548431500003,160.09000000000006,-59.01000000000017,207.79627801914708,183.626129297852,206.5671880253409,183.16722035181078
203.19859224049415,183.15484442129983,58.606420967500036,161.14000000000007,-59.22000000000017,205.17804121295532,183.7633583719207,203.19830037992537,183.154933085375
203.19859224049415,183.15484442129983,58.922263954750036,161.91000000000008,-59.08000000000017,204.11670902437862,183.7062500015482,203.1979950982708,183.15479212013415
212.7352280799989,183.16728881776552,59.203013276750035,162.6800000000001,-59.36000000000017,209.4001201865508,183.6908732912786,212.73356350165463,183.16728709230244
197.35402631343834,183.57633593508717,59.44866893350004,163.3100000000001,-59.36000000000017,202.2707261253833,183.87415087756375,197.35833948725053,183.5762432619469
203.19859224049415,183.16728881776552,59.729418255500036,164.29000000000008,-59.57000000000017,202.93974552324983,183.84203364168482,203.19492992065597,183.16748944348785
203.19859224049415,183.16728881776552,60.04526124275004,165.13000000000008,-59.85000000000017,203.22139074849642,183.77318674733326,203.19961939763638,183.16719407938544
203.19859224049415,183.16728881776552,60.326010564750035,165.97000000000008,-60.340000000000174,203.32001137249506,183.7456479895926,203.19857806070047,183.1672896056272
201.8014112013241,183.40644531364077,60.536572556250036,166.8100000000001,-60.690000000000175,202.49307606639246,183.87812638402153,201.8016316225526,183.40640558863177
201.8014112013241,183.3930126276206,60.78222821300004,167.44000000000008,-60.830000000000176,202.17633941005144,183.83905813018097,201.8011851777251,183.39301997717268
203.19859224049415,183.16728881776552,61.13316486550004,167.79000000000008,-61.11000000000018,202.93006576931708,183.5759965427317,203.19838358882356,183.16727772619205
194.03624511690793,183.57633593508717,61.484101518000045,168.5600000000001,-61.53000000000018,197.73414803887158,183.88420017814497,194.03795155947458,183.57630135803302
203.19859224049415,183.15484442129983,61.799944505250046,169.4000000000001,-61.53000000000018,201.13915175474511,183.78258672403788,203.195641979486,183.15498871615367
206.5650529325332,183.17983167658443,62.080693827250045,170.0300000000001,-61.74000000000018,204.50699219021797,183.6729336955658,206.56599013039394,183.1797264758065
204.77514230907593,182.92990619520597,62.36144314925004,170.66000000000008,-62.02000000000018,204.78018199033275,183.4791171953499,204.77594397753487,182.92995019696227
201.03751273390225,182.9414665486056,62.64219247125004,171.1500000000001,-62.30000000000018,202.64688016527444,183.35252680730332,201.03780863012906,182.94140378456598
203.19859224049415,183.16728881776552,62.92294179325004,171.85000000000008,-62.65000000000018,203.09020713920626,183.52138401358064,203.19768120428296,183.16728867951298
203.19859224049415,183.16728881776552,63.20369111525004,172.6200000000001,-63.210000000000186,203.267537928779,183.61692689609157,203.1989295268587,183.16733396576987
204.77514230907593,182.9414665486056,63.62481509825004,173.25000000000009,-63.210000000000186,204.34055015015716,183.46365068759997,204.7749225301838,182.941479148469
213.69006934198563,182.70487753841954,63.97575175075004,173.95000000000007,-63.210000000000186,210.09063632625424,183.28838679809172,213.68896135907957,182.70488952579151
201.8014112013241,183.4199846536222,64.29159473800004,174.72000000000008,-63.420000000000186,205.24343844619614,183.67534551141003,201.80450294203465,183.4198536863237
202.6198666699682,182.70487753841954,64.43196939900004,175.2100000000001,-63.63000000000019,203.72544524485937,183.28906472761574,202.61794673549022,182.70504778182777
203.19859224049415,183.16728881776552,64.74781238625003,176.0500000000001,-64.26000000000019,203.53567063714024,183.5519991817056,203.19866798710174,183.16716683710973
203.19859224049415,183.15484442129983,65.16893636925003,176.8900000000001,-64.47000000000018,203.5018731923526,183.64970632546215,203.19869069642056,183.15491397536513
208.61046143880296,182.49942114745858,65.44968569125004,177.8000000000001,-64.61000000000018,206.67932586902282,183.32353521866,208.60966587677854,182.49952265757537
208.30075753621216,182.9414665486056,65.69534134800004,178.5700000000001,-65.03000000000019,207.7504471320364,183.40229401662737,208.3015706484355,182.94129016777205
204.77514230907593,182.92990619520597,65.76552867850005,179.34000000000012,-65.66000000000018,205.99333917046013,183.42686132377452,204.7755633743387,182.929971377757
203.19859224049415,183.16728881776552,66.01118433525005,180.2500000000001,-66.01000000000018,204.41475327518054,183.6351178201691,203.1983415878739,183.16727313793928
195.9453975661289,183.16728881776552,66.25683999200005,181.02000000000012,-66.01000000000018,199.43140211244955,183.66242041872698,195.94618362537352,183.16730238541652
201.03751273390225,182.92990619520597,66.60777664450005,181.93000000000012,-66.36000000000017,200.53544314632114,183.58691188461438,201.03583063278538,182.9299577600605
204.77514230907593,182.9414665486056,66.92361963175004,182.9100000000001,-66.71000000000016,203.205599838874,183.59164468300912,204.77533459924172,182.94144185173067
203.19859224049415,183.16728881776552,67.09908795800004,183.7500000000001,-66.92000000000016,203.27158261034612,183.67303116386296,203.19928703979065,183.16724134287747
194.93141883472646,183.36646222173604,67.37983728000005,184.87000000000012,-67.27000000000015,198.37978407377432,183.9370897985868,194.93231975473432,183.36650349785015
201.8014112013241,183.3930126276206,67.62549293675005,185.64000000000013,-67.41000000000015,200.53102261300418,183.9186434960071,201.79939789833534,183.39298885686154
205.01689522039848,183.36646222173604,67.83605492825005,186.20000000000013,-67.62000000000015,203.30677097404077,183.81133473144445,205.01738528114146,183.36644183406594
204.77514230907593,182.95311840828074,68.11680425025006,186.97000000000014,-67.76000000000015,204.30009350386186,183.60440493754624,204.77559721108818,182.95319613370413
203.19859224049415,183.16728881776552,68.29227257650005,187.88000000000014,-67.97000000000014,203.70938007634123,183.7061352656778,203.19874708904158,183.16722539705435
204.77514230907593,182.9414665486056,68.50283456800005,188.51000000000013,-68.32000000000014,204.43306221258206,183.49933403543446,204.77474267784785,182.94148746994273
199.65382575477474,183.15484442129983,68.71339655950005,188.79000000000013,-68.81000000000013,201.64974513449766,183.4046402669537,199.65467734235426,183.15474428688663
199.65382575477474,183.15484442129983,69.06433321200005,189.21000000000012,-69.16000000000012,200.5925681676639,183.42276275956138,199.65319356907892,183.15488957758944
209.74488307942065,183.19247416975966,69.23980153825005,189.77000000000012,-69.65000000000012,206.15414444521795,183.50858960568036,209.74360891735355,183.19248658958307
208.30075753621216,182.9414665486056,69.45036352975005,190.40000000000012,-70.07000000000012,207.52633709641447,183.4203157714355,208.30219656264987,182.94151075042808
204.77514230907593,182.9414665486056,69.69601918650005,191.17000000000013,-70.42000000000012,205.97388248671135,183.44100623773755,204.7753908434288,182.9414526135106
208.07248870411885,183.3930126276206,69.87148751275005,191.66000000000014,-70.77000000000011,207.30323354765585,183.6082100716674,208.07164922480268,183.39292385417008
205.01689522039848,183.3930126276206,70.15223683475006,192.43000000000015,-70.9800000000001,206.04373028010144,183.78709160523934,205.01767962582468,183.39310143760272
206.5650529325332,183.15484442129983,70.39789249150006,193.13000000000014,-71.1200000000001,206.4547861342605,183.68774329487565,206.56449283166683,183.1548638613922
206.5650529325332,182.71555277600677,70.71373547875005,193.90000000000015,-71.2600000000001,206.6472834081241,183.41242898355432,206.56524882624936,182.71558475317002
206.5650529325332,183.15484442129983,71.02957846600005,194.74000000000015,-71.6100000000001,206.72428231766958,183.59387824620163,206.5650515401673,183.15474913053706
205.01689522039848,183.461255437066,71.24014045750005,195.58000000000015,-71.8900000000001,205.7840748559069,183.85030456072025,205.01706344391414,183.46127163372043
206.5650529325332,182.71555277600677,71.48579611425005,196.21000000000015,-72.1700000000001,206.3509239645827,183.42145348989214,206.56469764393574,182.71565006191176
212.47119409649596,182.49942114745858,71.83673276675005,196.91000000000014,-72.5900000000001,210.16346070473065,183.14823408443198,212.47070880906776,182.499367705481
203.19859224049415,183.15484442129983,72.08238842350005,197.75000000000014,-72.7300000000001,206.08280188888875,183.48820028655268,203.20031125023542,183.15476154919136
204.77514230907593,182.9414665486056,72.43332507600005,198.66000000000014,-72.9400000000001,205.43858080200107,183.52416004378443,204.77391687577676,182.94157314552226
211.60750404455644,182.92990619520597,72.78426172850004,199.43000000000015,-73.01000000000009,209.2803094085343,183.47560773463738,211.6069241577538,182.9298671457126
204.77514230907593,182.9414665486056,72.99482372000004,200.13000000000014,-73.57000000000009,206.66143394545927,183.43512302301832,204.77664930751607,182.941456473996
198.43495050928504,182.70487753841954,73.27557304200005,200.69000000000014,-73.8500000000001,201.8378436125547,183.22097573225903,198.43489315145814,182.70488953688286
206.5650529325332,183.16728881776552,73.59141602925004,201.88000000000014,-74.20000000000009,204.80050639944182,183.66476358356294,206.56347451777864,183.16728118631366
201.03751273390225,182.9414665486056,73.83707168600004,202.58000000000013,-74.27000000000008,202.64097246281807,183.51078536258854,201.0389983896463,182.94148811145317
201.03751273390225,182.9414665486056,74.15291467325004,203.35000000000014,-74.62000000000008,201.80523382036858,183.4771940741988,201.03691473713562,182.94144961953467
206.5650529325332,183.16728881776552,74.50385132575003,204.12000000000015,-74.83000000000007,204.80149994866736,183.59925092033885,206.5644703392639,183.1672648139672
203.19859224049415,183.15484442129983,74.78460064775004,204.96000000000015,-75.11000000000007,203.95205505256342,183.66860702091543,203.19953170358394,183.15487726770962
197.10273064409378,182.92990619520597,74.96006897400004,205.80000000000015,-75.60000000000007,199.91264773798164,183.56138652548975,197.1030000335059,182.9299283136447
203.19859224049415,183.16728881776552,75.24081829600004,206.57000000000016,-75.81000000000006,201.99651416828914,183.63292790085524,203.19732883959753,183.1672331024829
204.77514230907593,182.9414665486056,75.52156761800005,207.27000000000015,-76.16000000000005,203.7759907815612,183.49805108950545,204.77561922053508,182.9415076609355
203.19859224049415,183.16728881776552,75.73212960950005,207.76000000000016,-76.58000000000006,203.51377645352096,183.4955937264615,203.19890586769742,183.1672205348741
210.25643895035506,182.70487753841954,75.97778526625005,208.81000000000017,-76.86000000000006,207.65763621432143,183.44116401363632,210.25555964280207,182.70500532241073
205.01689522039848,183.3796853417413,76.18834725775005,209.65000000000018,-77.07000000000005,206.15741641456765,183.74027681049932,205.01814250375617,183.37954809281769
201.8014112013241,183.3930126276206,76.39890924925005,210.7000000000002,-77.35000000000005,203.6280380832215,183.9519183007721,201.8011992961007,183.3931011132696
208.07248870411885,183.3796853417413,76.60947124075005,211.33000000000018,-77.42000000000004,206.3789332523599,183.86057852535362,208.07154424012808,183.3796455262844
194.03624511690793,183.57633593508717,76.71475223650005,211.89000000000019,-77.70000000000005,199.01543276938872,183.91403297119376,194.0382506960336,183.5763084966498
208.30075753621216,182.9414665486056,77.03059522375004,212.59000000000017,-77.56000000000004,204.7129648243828,183.61049311764086,208.29798500009835,182.94156215751843
208.30075753621216,182.95311840828074,77.27625088050004,213.29000000000016,-77.77000000000004,206.96390271418042,183.4960682920248,208.302160048796,182.95305473089954
206.5650529325332,183.15484442129983,77.41662554150004,213.85000000000016,-78.26000000000003,206.78074270959212,183.51533396958982,206.56520137603582,183.1548129092859
202.6198666699682,182.69428584244997,77.69737486350004,214.69000000000017,-78.47000000000003,204.39651681461777,183.3587050933059,202.62009121609685,182.69437656491002
277.69605408196554,178.89829540512798,69.23980153825005,132.09000000000015,-123.41000000000003,244.99320984492644,147.64245928039915,277.6876857100362,178.890657783438
11.43725631610502,129.18103019642672,110.86088852475005,-203.9799999999999,-87.29000000000002,121.50807252223359,2.1376018300156687,11.474355806760457,129.16143972575586
237.1442800648942,185.84162044615982,99.27997899225005,-151.68999999999988,-67.76000000000002,186.25743323482993,133.27601299970217,237.09281371804752,185.868244686153
341.17529288117555,127.48984690084541,6.45723440600004,236.32000000000016,-78.33000000000001,242.07905118813727,285.00831334038816,341.1794064373593,127.53170631943954
310.53508493348187,146.45389266070376,147.81451803300007,41.02000000000015,-55.16000000000001,339.69558488614405,123.75566093257751,310.56921261482506,146.39244494286663
328.26648363629624,123.34070839466538,332.8985085615001,-72.65999999999985,-132.51000000000002,406.8717203476354,78.03468940983024,328.26582835054677,123.35248482396435
332.8503211308842,112.55724759125278,284.9605618300001,91.14000000000016,70.69999999999999,343.28370212498464,164.26822431868376,332.83025792001854,112.58137086298552
340.93080935998984,159.9547519339251,251.27064319000007,252.98000000000016,147.76999999999998,328.3959990099878,226.4161408878286,340.93191664263134,159.94914205313253
354.61069125362053,156.60413149030055,242.42703954700008,268.59000000000015,177.45,340.5873728989675,190.7729352493118,354.61241700560936,156.5955777786732
332.7764084733977,143.28848818436285,175.01210860175007,486.4300000000002,411.67,308.9348218655256,249.41826701034245,332.7743377760926,143.3074960692314
235.2532151571155,223.3766693732352,136.44417049200007,600.2500000000002,197.68,249.2986825965795,279.32130842807805,235.2624982956854,223.35903869768828
343.7909779938366,153.02956222184275,199.99879825975006,546.0000000000002,111.92999999999999,331.41591094203375,181.84626070433688,343.78176591537726,153.02812340708428
17.136274649205465,146.45628277333378,185.71567650300005,595.2800000000002,98.55999999999999,137.13488046363676,180.32427394573503,17.16757585822353,146.45976940897125
19.898391455279455,112.94356743279084,272.53740433150006,341.60000000000014,89.38999999999999,101.52167819002239,38.4238500379685,19.878368558343254,112.91958338384168
270.93919324826265,177.42664204465095,306.50807229350005,418.46000000000015,5.319999999999979,216.76045440976654,152.56952524197797,270.91336254019103,177.44684321633397
301.3471452041566,50.194429334302946,334.96903481125,403.13000000000017,-0.9800000000000217,278.8968538935006,85.01246769737295,301.36572859469936,50.20282001429284
313.6360751337757,158.23067235863687,301.0334605145,538.0900000000001,113.25999999999999,286.1661569189656,182.92739049413132,313.63219367903343,158.22339300184015
22.036227127416275,152.44718971882668,303.4198297515,418.8800000000001,38.639999999999986,128.64274673883602,116.95527002894852,22.064969168583843,152.4353882554025
8.545281967921357,125.95670439637134,278.74898308075,454.8600000000001,27.649999999999984,46.71592920798722,136.7481306494022,8.51951575302553,125.97152622555745
351.4547210914726,126.72713544804606,276.7486441615,469.6300000000001,135.03,228.75906877037843,136.64353352858853,351.42709937909837,126.7230063510589
350.5376807709546,132.59978666601833,256.14866265975,452.2000000000001,265.86,293.58624337002414,127.24528541104641,350.56474904271204,132.5967275577904
32.11483087321872,96.67446986868782,248.18240064800003,472.0100000000001,270.2,133.5168910672409,116.82679608563126,32.14177069006007,96.68097986234632
281.42406973363194,164.94568484215583,349.60309322050006,270.20000000000005,327.11,262.82947529607554,64.97412933954598,281.3865165614538,164.91907188071656
335.7387120007361,147.3954080863713,334.8988474807501,356.51000000000005,356.44,300.6933190229719,148.95089658764118,335.74533539040124,147.42586503466333
323.5891292050323,135.89318148305125,247.90165132600006,473.4800000000001,350.84,279.63192667030813,187.90426752488725,323.5886216071734,135.8949719929252
333.5792732153069,128.83515931264654,311.9124967420001,404.32000000000005,479.71,337.6046727637074,124.79880259754282,333.58957350299016,128.8199172065819
5.5872440116865025,130.11049629901714,336.6886244085001,296.80000000000007,510.65,148.30466657909486,84.9778188184274,5.610891258431479,130.10688545176214
70.73254290017017,122.33018677465101,261.9391174260001,213.50000000000006,533.96,71.86158957874005,74.06923959216157,70.69355422655372,122.33283387028735
16.090816485597006,131.90594306206137,355.4637353172501,454.30000000000007,553.5600000000001,75.80897287935423,205.09126167410147,16.113615241755497,131.92994809642903
315.9443530885748,143.05564515889517,408.8762938277501,295.61,568.5400000000001,241.25522440908657,104.39389176497768,315.9135189612924,143.0242980647102
8.7641009023581,104.48473444826732,488.8547569325001,166.81,452.4100000000001,133.75193554694948,52.92839737495146,8.813248837713104,104.4910779779674
335.7722575355448,116.56505216768471,541.003943494,-81.90000000000003,501.1300000000001,275.8238033647067,-8.373609749408615,335.7211408340278,116.55192327716958
5.737734718817493,119.24047884645047,597.5398382117501,-151.06000000000006,518.6300000000001,136.38652006427318,40.530843408106826,5.788480884496835,119.25496736811354
325.73889986913775,120.5139070036856,570.37734130825,-30.800000000000054,637.1400000000001,239.13294918579192,136.6246815654541,325.68301178902215,120.52827418816125
319.85111881349764,135.19422338639313,460.288513419,89.59999999999995,548.5900000000001,243.52831980671533,183.92640665801753,319.8697402924928,135.1931361515036
329.6131788482104,109.59679536708771,465.763125198,-70.56000000000007,491.6800000000001,297.36907994321234,75.26463988345962,329.62053935815123,109.57883693452709
308.65981087717887,123.21525254085941,628.457357297,-196.98000000000008,353.85000000000014,369.2212113431923,53.467007477899486,308.67372361791286,123.21495495016232
338.7820333022984,131.233613144298,571.8863689140001,-23.170000000000044,395.92000000000013,328.3293091654559,169.65097087773862,338.7619995044947,131.25618412136447
75.4296594449765,154.7988776700548,441.96962015850005,-326.69000000000005,303.73000000000013,124.62281983096827,39.331714953128305,75.44591793119179,154.76260656575732
343.59703493691916,113.19859147564566,458.28817449975,-316.61000000000007,305.5500000000001,262.5347706310388,87.68384086663872,343.5688740847671,113.22639775988245
343.0724898513916,129.55966907003358,432.24867488425,-337.12000000000006,238.77000000000012,300.44160231705047,104.60533778867563,343.08903793425895,129.5530961671049
344.76764774555926,118.1561924524013,421.8960436355,-340.06000000000006,178.43000000000012,322.8961770746557,111.55985058691103,344.76851913637745,118.15948969213315
342.91294137145934,111.64749333191055,389.57477794025,-348.46000000000004,81.27000000000011,321.9777293746379,108.25243623391074,342.91161900816377,111.6467343005952
287.138197687297,153.4349501268608,386.27597340675,-337.47,112.77000000000011,299.75448854883336,139.75794456968077,287.1440937731127,153.432902293876
347.40667299626875,123.9704698295598,328.9680180535,-233.59000000000003,101.71000000000011,305.4226170759946,171.8374597256082,347.39464242980875,123.98206078426972
283.8563539139997,168.74932000359,321.56325468575,-237.93000000000004,15.260000000000105,289.5209538316977,168.24857589239727,283.8686015609518,168.73646197050957
351.8699006361458,124.50852404578126,314.68489629674997,-213.85000000000002,38.57000000000011,324.1789785587666,151.63654478442766,351.86070228959596,124.51677891688837
32.75651422533946,103.83781820162702,436.49500837949995,-137.48000000000002,28.280000000000108,198.0495447918103,153.50530883474727,32.79226849518545,103.8397583223202
52.52382088500268,113.49856664049885,861.8302312095,85.19,70.00000000000011,280.8681995797258,218.56926351819823,52.52118011926474,113.50653080948845
332.09157824274354,129.85329878160655,960.6890862187499,-319.48,127.12000000000012,351.1457687812365,3.471684676243214,332.0515205045432,129.80991723407612
339.9840432864094,133.9583744624107,922.99848974025,-323.61,112.42000000000012,329.3724948929402,80.11169854794369,339.99345501004984,133.98666415377187
322.7708886156147,116.56505216768471,948.651959038,-322.28000000000003,142.59000000000012,335.67291884564486,102.5157107197883,322.77680683852833,116.56671023930906
337.78240860106354,125.95533453599765,1022.1380940715,-487.90000000000003,176.68000000000012,366.33306671229604,50.3314850095139,337.78342063740814,125.94232732344307
7.049178227401436,115.57086510372898,1022.73468638075,-499.87000000000006,175.42000000000013,151.00137054505927,84.68711306604294,7.067362011598107,115.58250166078943
40.655279691408616,80.89266637519707,1072.46241004,-412.23,93.10000000000012,104.68480549656888,117.46644505153543,40.634290781408765,80.90080932158442
42.94235441798945,127.96658462780563,1035.01746921825,-545.6500000000001,59.15000000000012,52.66135852072122,70.39852879729754,42.938796101541314,127.94659764675453
42.03176632732753,140.12819223270657,1108.2930422602499,-325.6400000000001,157.29000000000013,75.59383242148502,200.24032685854297,42.03924335963356,140.15372096351848
38.98014906261671,140.1325556307638,1111.7322214547498,-322.0700000000001,161.07000000000014,55.00129408396404,165.60366412187545,38.97570334896042,140.11912354553914
3.2789862867202784,134.39690994776694,1110.8197861582498,-319.2000000000001,125.23000000000013,23.602935287017782,148.02761161741034,3.2808405602661885,134.39731072368946
322.75521985021663,131.68221995074234,1021.4713144317498,-231.0000000000001,139.09000000000015,167.3549173343371,173.50037661740953,322.7267050310766,131.68750733535975
1.967402046638917,118.11787072581905,967.2165079552498,-83.5100000000001,112.91000000000014,46.4204855711182,199.26687308245528,2.010696287172209,118.1223202787165
331.4152824926715,131.90594306206137,922.0158671132498,-73.9200000000001,95.48000000000013,199.33710738725017,162.68631507021894,331.3743367089405,131.8954272008559
302.5417561310907,139.69868170450306,859.7597049597498,-12.460000000000093,60.41000000000013,236.35743177215448,173.47773505078942,302.5635177918257,139.70239196559737
21.03751120420524,141.19641462903616,870.5685538567498,-26.600000000000094,76.58000000000013,111.48901899018493,148.45294279773748,21.057819027252208,141.19204760453724
353.03653447372824,148.8811821090028,859.9000796207498,15.049999999999912,112.21000000000012,252.15013858591092,165.36988638449668,352.9968314725468,148.88429886066837
332.9044503353756,136.9305886048465,955.4250364312499,-85.40000000000009,176.05000000000013,338.8127083597898,108.12630771670656,332.93307485311936,136.92298195956346
353.9744279998201,135.31654919723587,960.4434305619999,-67.76000000000009,158.6900000000001,349.91709779610795,131.49645260502416,353.96615694700506,135.3232295047763
356.4834555331738,135.78914931412504,963.6369540997499,-87.50000000000009,157.43000000000012,355.13432185344743,126.17607063048467,356.4845246971257,135.78669572245695
54.671321462494056,146.782326381865,986.6233048385,-39.34000000000008,150.8500000000001,184.0510619143754,157.80382408131288,54.691046986465665,146.78583265349891
17.55354497551544,115.8591850472036,1074.88387294225,29.399999999999928,66.2900000000001,119.45677899255944,160.1330406608473,17.54136732332799,115.86294791823622
54.02761340985885,136.2453654246246,1204.23912305375,180.80999999999995,23.730000000000103,131.9413796875391,206.36443551911367,54.02572434819908,136.24723115845734
45.00000038242425,129.54845000223102,1164.548187656,162.53999999999994,24.220000000000102,63.90017794537019,152.96684420898407,44.99262243720065,129.53991093093055
38.884496764167366,133.25468638266412,1203.7127180749999,289.03,36.7500000000001,64.5565814042485,191.7355495131921,38.88905291923129,133.26272191493985
34.224812898569766,131.83963949436932,1198.7645112747498,297.57,26.3900000000001,44.37823758074126,159.21400350189845,34.222094709815124,131.83292639603695
2.935673471369447,127.19756709621177,1186.7273840939997,311.78,19.6700000000001,14.697848242818175,145.68814165848644,2.9368364250371997,127.19812615083416
342.31153666083895,132.58049191005463,1187.7100067209997,313.80999999999995,9.3800000000001,211.65911034443064,138.63555180942734,342.29063385206047,132.57919185554172
336.83256828897356,133.27234596472655,1142.5093658789997,380.30999999999995,-0.559999999999901,268.6829287743564,162.01762830260685,336.8500317853075,133.27637060553621
331.92751588497214,133.5312004204046,1179.6735573787496,269.0799999999999,37.5900000000001,321.49535764062585,100.4337715732855,331.9321463881135,133.5209387581471
333.83145591506053,133.86682579860883,1123.3131309872497,346.8499999999999,-28.62999999999991,306.3528460486866,151.60160410847948,333.82566834963205,133.87772971399826
332.8648632067141,140.63068395275934,1135.6661011552496,371.6299999999999,-153.43999999999994,327.2012444107031,154.93105201504738,332.86898119675794,140.62723330980592
338.4590269577935,130.79937890693913,1114.6099020052495,413.20999999999987,-59.289999999999935,325.5334342789574,157.08404815018244,338.45673612353573,130.80129262502575
308.21102804483616,157.50168652264415,1085.6927218392495,506.79999999999984,-71.39999999999993,303.5731184720847,194.77063117365947,308.2126194870789,157.50255002091853
286.5718420329182,98.59591227482024,1126.9277785079996,517.6499999999999,-44.86999999999993,309.8663752760848,141.40579983435595,286.575287718668,98.59606851880116
330.91807597822907,123.54124870401543,1055.3717950632497,644.9799999999999,-94.00999999999993,293.8750023194714,181.61906915615162,330.90808072314326,123.54306870882019
315.9548439389565,143.85041875251028,1059.5830348932498,575.3999999999999,-187.73999999999995,308.80740322316245,131.1258789139668,315.96239239116403,143.83973968584255
299.44113172646416,146.11734358559863,1017.4706365932498,603.3299999999998,-245.76999999999995,286.3426810051435,151.2927577169459,299.43862174789206,146.1237760558802
13.769505383906749,98.54184023532751,1026.2440529057499,642.3199999999998,-225.25999999999996,126.30814215740146,135.23820722797487,13.787078285840096,98.54514835300216
4.340020762847288,101.35911424994393,1033.6839099387498,561.1199999999998,-258.29999999999995,56.10321213386896,82.4307514411563,4.324783604307356,101.34978943376757
358.88543977743734,91.11456404680511,1028.63042214275,651.5599999999998,-261.37999999999994,235.75115360160999,123.81703900454559,358.8650937371883,91.12463396541833
201.8014112013241,184.61065088754034,1030.03416875275,665.7699999999999,-268.79999999999995,215.94280680543847,165.97720613434245,201.8294709798223,184.60088863083175
4.205357037447029,164.36650105153154,1026.2089592405,664.4399999999998,-255.56999999999996,87.3702531397436,164.4787830846559,4.207104189792773,164.37182034412194
24.702430437700382,168.46538077802742,1026.10367824475,642.8799999999999,-189.20999999999998,49.727447120217676,158.2467417006788,24.690981897915947,168.4629753081354
18.92464457687884,164.23785363177274,1025.717647927,650.0199999999999,-211.54,31.091353467114374,164.69740885933516,18.92608339441182,164.23983051052835
59.88626735795001,173.02380499336627,1026.03349091425,663.0399999999998,-167.71999999999997,48.494638996515754,174.90124653975383,59.883831196382424,173.02341842867582
